species,event_date,lat,lon,coordinate_uncertainty_in_meters
Anguilla dieffenbachii,2011-02-01T00:00:00Z,-41.245764,173.093605,NA
Anguilla dieffenbachii,2011-04-19T00:00:00Z,-45.910064,168.764387,NA
Anguilla dieffenbachii,2009-10-20T00:00:00Z,-41.557763,172.005026,NA
Anguilla dieffenbachii,2009-02-17T00:00:00Z,-36.280843,174.683237,NA
Anguilla dieffenbachii,2009-12-23T00:00:00Z,-37.658118,175.538353,NA
Anguilla dieffenbachii,2008-01-31T00:00:00Z,-43.477641,171.150317,NA
Anguilla dieffenbachii,2006-05-24T00:00:00Z,-36.695071,174.684782,NA
Anguilla dieffenbachii,2008-05-14T00:00:00Z,-36.915579,174.614097,NA
Anguilla dieffenbachii,2008-02-19T00:00:00Z,-40.253336,175.966475,NA
Anguilla dieffenbachii,2007-04-16T00:00:00Z,-38.131647,176.836881,NA
Anguilla dieffenbachii,2007-05-29T00:00:00Z,-45.163344,170.864729,NA
Anguilla dieffenbachii,2007-01-17T00:00:00Z,-36.963483,174.543198,NA
Anguilla dieffenbachii,2005-02-18T00:00:00Z,-39.361435,175.247062,NA
Anguilla dieffenbachii,2004-04-21T00:00:00Z,-36.288275,174.700744,NA
Anguilla dieffenbachii,2005-02-10T00:00:00Z,-39.931694,176.506686,NA
Anguilla dieffenbachii,2004-05-08T00:00:00Z,-37.157099,175.634491,NA
Anguilla dieffenbachii,2005-01-28T00:00:00Z,-41.482147,173.162986,NA
Anguilla dieffenbachii,2002-12-23T00:00:00Z,-38.276358,176.110181,NA
Anguilla dieffenbachii,2001-11-15T00:00:00Z,-41.609557,173.36605,NA
Anguilla dieffenbachii,1998-03-13T00:00:00Z,-41.649935,171.828483,NA
Anguilla dieffenbachii,2000-06-16T00:00:00Z,-39.156858,174.091673,NA
Anguilla dieffenbachii,2001-01-15T00:00:00Z,-40.725944,172.368117,NA
Anguilla dieffenbachii,2000-07-13T00:00:00Z,-38.089815,176.841266,NA
Anguilla dieffenbachii,2000-03-05T00:00:00Z,-36.183978,175.37644,NA
Anguilla dieffenbachii,2000-02-18T00:00:00Z,-37.053047,175.797097,NA
Anguilla dieffenbachii,1999-01-18T00:00:00Z,-37.102131,175.851936,NA
Anguilla dieffenbachii,1999-06-25T00:00:00Z,-39.186122,174.221803,NA
Anguilla dieffenbachii,1998-04-16T00:00:00Z,-42.577562,171.114196,NA
Anguilla dieffenbachii,2001-01-18T00:00:00Z,-41.669919,173.74107,NA
Anguilla dieffenbachii,1999-03-24T00:00:00Z,-44.166292,168.69067,NA
Anguilla dieffenbachii,1996-10-06T00:00:00Z,-37.589596,178.212096,NA
Anguilla dieffenbachii,1997-12-03T00:00:00Z,-37.677336,178.266141,NA
Anguilla dieffenbachii,2006-02-12T00:00:00Z,-39.031286,176.202765,NA
Anguilla dieffenbachii,1995-12-05T00:00:00Z,-38.876695,177.210916,NA
Anguilla dieffenbachii,1986-11-24T00:00:00Z,-43.6639,172.420865,NA
Anguilla dieffenbachii,1995-03-14T00:00:00Z,-37.995178,175.28098,NA
Anguilla dieffenbachii,1995-02-14T00:00:00Z,-35.234707,174.29076,NA
Anguilla dieffenbachii,2002-05-14T00:00:00Z,-39.324782,174.228981,NA
Anguilla dieffenbachii,2001-07-27T00:00:00Z,-39.177265,173.929968,NA
Anguilla dieffenbachii,1994-08-01T00:00:00Z,-35.281539,174.146558,NA
Anguilla dieffenbachii,1991-11-27T00:00:00Z,-39.154805,173.922706,NA
Anguilla dieffenbachii,1994-03-29T00:00:00Z,-45.429662,168.688862,NA
Anguilla dieffenbachii,1990-12-14T00:00:00Z,-39.192208,173.866501,NA
Anguilla dieffenbachii,1989-03-01T00:00:00Z,-44.941163,169.285633,NA
Anguilla dieffenbachii,1989-08-01T00:00:00Z,-39.120825,175.286006,NA
Anguilla dieffenbachii,1990-01-10T00:00:00Z,-43.466688,172.611813,NA
Anguilla dieffenbachii,1989-02-24T00:00:00Z,-41.40283,172.799228,NA
Anguilla dieffenbachii,1989-04-20T00:00:00Z,-43.280249,172.580968,NA
Anguilla dieffenbachii,2001-03-23T00:00:00Z,-40.714101,175.57716,NA
Anguilla dieffenbachii,1989-11-21T00:00:00Z,-37.267023,174.73291,NA
Anguilla dieffenbachii,1993-03-17T00:00:00Z,-37.476009,175.36474,NA
Anguilla dieffenbachii,2000-03-29T00:00:00Z,-38.757021,175.443169,NA
Anguilla dieffenbachii,2001-01-16T00:00:00Z,-37.936079,178.310224,NA
Anguilla dieffenbachii,1992-02-10T00:00:00Z,-41.214335,172.149971,NA
Anguilla dieffenbachii,1987-09-25T00:00:00Z,-37.890193,176.742854,NA
Anguilla dieffenbachii,2000-06-26T00:00:00Z,-36.943943,174.645083,NA
Anguilla dieffenbachii,1986-11-20T00:00:00Z,-38.064391,175.155553,NA
Anguilla dieffenbachii,1986-04-24T00:00:00Z,-37.602946,175.058591,NA
Anguilla dieffenbachii,1985-09-17T00:00:00Z,-41.839544,171.562504,NA
Anguilla dieffenbachii,1985-02-13T00:00:00Z,-43.745833,169.235521,NA
Anguilla dieffenbachii,1988-01-14T00:00:00Z,-41.291187,174.948791,NA
Anguilla dieffenbachii,1985-01-10T00:00:00Z,-46.21948,169.822919,NA
Anguilla dieffenbachii,1998-03-18T00:00:00Z,-45.542173,167.700433,NA
Anguilla dieffenbachii,1983-02-04T00:00:00Z,-39.101144,176.547501,NA
Anguilla dieffenbachii,2000-03-28T00:00:00Z,-38.807154,175.197282,NA
Anguilla dieffenbachii,1985-02-15T00:00:00Z,-39.336252,174.328967,NA
Anguilla dieffenbachii,1982-03-06T00:00:00Z,-39.342273,174.275703,NA
Anguilla dieffenbachii,1998-12-17T00:00:00Z,-43.080982,172.781281,NA
Anguilla dieffenbachii,1979-01-18T00:00:00Z,-39.313909,175.229813,NA
Anguilla dieffenbachii,1973-10-01T00:00:00Z,-46.111278,167.683722,NA
Anguilla dieffenbachii,1979-08-08T00:00:00Z,-41.228645,174.74771,NA
Anguilla dieffenbachii,1975-10-19T00:00:00Z,-42.528109,171.412716,NA
Anguilla dieffenbachii,1981-04-04T00:00:00Z,-39.355366,175.135981,NA
Anguilla dieffenbachii,1995-10-26T00:00:00Z,-46.251615,167.218192,NA
Anguilla dieffenbachii,1984-01-19T00:00:00Z,-46.245845,167.303281,NA
Anguilla dieffenbachii,2000-04-03T00:00:00Z,-36.690857,174.747591,NA
Anguilla dieffenbachii,1980-01-09T00:00:00Z,-38.014638,177.669437,NA
Anguilla dieffenbachii,2000-04-17T00:00:00Z,-36.68469,174.738487,NA
Anguilla dieffenbachii,1977-12-12T00:00:00Z,-41.79094,172.823236,NA
Anguilla dieffenbachii,2011-12-22T00:00:00Z,-38.461324,174.883893,NA
Anguilla dieffenbachii,2012-02-25T00:00:00Z,-37.379056,175.886189,NA
Anguilla dieffenbachii,2011-04-13T00:00:00Z,-37.445887,175.781492,NA
Anguilla dieffenbachii,2013-01-29T00:00:00Z,-41.704067,172.71577,NA
Anguilla dieffenbachii,2009-07-12T00:00:00Z,-41.06644,175.597648,NA
Anguilla dieffenbachii,2009-06-26T00:00:00Z,-40.215428,175.788505,NA
Anguilla dieffenbachii,2008-02-06T00:00:00Z,-41.248592,173.381847,NA
Anguilla dieffenbachii,2007-05-30T00:00:00Z,-39.190765,174.118332,NA
Anguilla dieffenbachii,2007-08-25T00:00:00Z,-43.733826,169.300876,NA
Anguilla dieffenbachii,2009-02-14T00:00:00Z,-39.119354,173.944244,NA
Anguilla dieffenbachii,2008-03-13T00:00:00Z,-41.241035,173.068119,NA
Anguilla dieffenbachii,2004-04-28T00:00:00Z,-45.853167,170.510259,NA
Anguilla dieffenbachii,2005-02-17T00:00:00Z,-38.900142,175.388804,NA
Anguilla dieffenbachii,2001-04-17T00:00:00Z,-45.619869,169.444925,NA
Anguilla dieffenbachii,2006-02-01T00:00:00Z,-42.190266,173.381383,NA
Anguilla dieffenbachii,2007-01-31T00:00:00Z,-37.834034,175.329976,NA
Anguilla dieffenbachii,2005-01-19T00:00:00Z,-41.697022,173.309304,NA
Anguilla dieffenbachii,2004-11-11T00:00:00Z,-37.684011,177.788668,NA
Anguilla dieffenbachii,2006-10-05T00:00:00Z,-36.254363,174.707699,NA
Anguilla dieffenbachii,2001-08-13T00:00:00Z,-43.784043,172.84582,NA
Anguilla dieffenbachii,2000-05-23T00:00:00Z,-36.222733,175.069572,NA
Anguilla dieffenbachii,2003-06-13T00:00:00Z,-36.702761,174.679621,NA
Anguilla dieffenbachii,1999-06-17T00:00:00Z,-40.257481,175.269233,NA
Anguilla dieffenbachii,2000-04-20T00:00:00Z,-39.215895,176.6542,NA
Anguilla dieffenbachii,2004-02-19T00:00:00Z,-36.615587,175.506053,NA
Anguilla dieffenbachii,1999-02-09T00:00:00Z,-40.979788,172.963341,NA
Anguilla dieffenbachii,1999-03-08T00:00:00Z,-36.536761,175.444078,NA
Anguilla dieffenbachii,2000-05-26T00:00:00Z,-41.371109,172.708495,NA
Anguilla dieffenbachii,1998-02-25T00:00:00Z,-39.757964,175.098447,NA
Anguilla dieffenbachii,1997-12-11T00:00:00Z,-39.164685,174.119574,NA
Anguilla dieffenbachii,1999-03-15T00:00:00Z,-35.139372,174.044245,NA
Anguilla dieffenbachii,2003-03-20T00:00:00Z,-40.433968,175.878902,NA
Anguilla dieffenbachii,1997-03-17T00:00:00Z,-39.494395,175.899899,NA
Anguilla dieffenbachii,1997-02-12T00:00:00Z,-46.224342,167.958877,NA
Anguilla dieffenbachii,1996-03-14T00:00:00Z,-38.912547000000004,176.990306,NA
Anguilla dieffenbachii,2002-02-05T00:00:00Z,-42.451596,171.776968,NA
Anguilla dieffenbachii,1995-01-31T00:00:00Z,-37.076691,175.002607,NA
Anguilla dieffenbachii,1995-06-22T00:00:00Z,-34.977037,173.206108,NA
Anguilla dieffenbachii,1994-04-07T00:00:00Z,-43.04425,172.540871,NA
Anguilla dieffenbachii,1997-03-16T00:00:00Z,-36.868748,174.611877,NA
Anguilla dieffenbachii,1995-01-12T00:00:00Z,-42.591923,171.111313,NA
Anguilla dieffenbachii,1993-07-28T00:00:00Z,-37.601403,175.092541,NA
Anguilla dieffenbachii,1993-01-18T00:00:00Z,-37.708233,175.115041,NA
Anguilla dieffenbachii,1992-03-04T00:00:00Z,-37.026104,175.530688,NA
Anguilla dieffenbachii,1992-12-10T00:00:00Z,-42.395474,172.13397,NA
Anguilla dieffenbachii,1990-02-09T00:00:00Z,-45.904251,169.95623,NA
Anguilla dieffenbachii,1995-10-28T00:00:00Z,-46.450337,168.513738,NA
Anguilla dieffenbachii,1994-02-16T00:00:00Z,-38.190516,174.86028,NA
Anguilla dieffenbachii,1989-03-01T00:00:00Z,-41.400765,172.685633,NA
Anguilla dieffenbachii,1991-03-25T00:00:00Z,-40.385915,175.627045,NA
Anguilla dieffenbachii,1991-11-22T00:00:00Z,-42.382355,171.420074,NA
Anguilla dieffenbachii,1991-12-16T00:00:00Z,-37.351815,175.782913,NA
Anguilla dieffenbachii,2000-02-09T00:00:00Z,-40.691591,175.183349,NA
Anguilla dieffenbachii,1998-05-14T00:00:00Z,-42.772568,171.038568,NA
Anguilla dieffenbachii,1993-12-21T00:00:00Z,-45.978729,169.77542,NA
Anguilla dieffenbachii,1993-12-10T00:00:00Z,-42.5504,171.600891,NA
Anguilla dieffenbachii,1993-11-01T00:00:00Z,-42.488883,171.507389,NA
Anguilla dieffenbachii,1993-12-05T00:00:00Z,-46.169434,167.734077,NA
Anguilla dieffenbachii,1993-01-21T00:00:00Z,-42.889739,171.045855,NA
Anguilla dieffenbachii,1992-04-14T00:00:00Z,-38.443309,175.444741,NA
Anguilla dieffenbachii,1992-12-03T00:00:00Z,-42.196145,171.717799,NA
Anguilla dieffenbachii,1991-10-24T00:00:00Z,-37.115329,175.609299,NA
Anguilla dieffenbachii,1992-01-09T00:00:00Z,-40.854301,175.054619,NA
Anguilla dieffenbachii,1989-12-06T00:00:00Z,-38.032073,175.612695,NA
Anguilla dieffenbachii,1991-11-20T00:00:00Z,-43.524287,172.611444,NA
Anguilla dieffenbachii,1989-10-10T00:00:00Z,-40.624296,172.591238,NA
Anguilla dieffenbachii,1989-03-03T00:00:00Z,-45.322406,170.568398,NA
Anguilla dieffenbachii,1989-04-27T00:00:00Z,-42.610594,171.097338,NA
Anguilla dieffenbachii,1992-01-23T00:00:00Z,-42.31643,171.539419,NA
Anguilla dieffenbachii,1994-08-01T00:00:00Z,-42.67935,171.011016,NA
Anguilla dieffenbachii,1990-02-14T00:00:00Z,-37.982743,175.48329,NA
Anguilla dieffenbachii,1993-04-22T00:00:00Z,-36.930856,174.992812,NA
Anguilla dieffenbachii,2000-03-15T00:00:00Z,-40.129335,175.453919,NA
Anguilla dieffenbachii,2000-02-17T00:00:00Z,-40.503818,175.710728,NA
Anguilla dieffenbachii,1987-05-05T00:00:00Z,-37.722225,175.090502,NA
Anguilla dieffenbachii,1996-01-11T00:00:00Z,-46.470665,169.260446,NA
Anguilla dieffenbachii,1988-05-30T00:00:00Z,-38.108248,175.077065,NA
Anguilla dieffenbachii,1992-05-14T00:00:00Z,-40.775895,172.696916,NA
Anguilla dieffenbachii,1989-07-20T00:00:00Z,-41.620585,171.863812,NA
Anguilla dieffenbachii,2005-01-18T00:00:00Z,-39.899933,176.302974,NA
Anguilla dieffenbachii,1992-01-07T00:00:00Z,-43.516988,172.581808,NA
Anguilla dieffenbachii,1983-02-04T00:00:00Z,-45.525358,170.296175,NA
Anguilla dieffenbachii,1987-03-18T00:00:00Z,-39.319953,174.670826,NA
Anguilla dieffenbachii,1977-10-01T00:00:00Z,-37.982656,178.140394,NA
Anguilla dieffenbachii,1977-10-01T00:00:00Z,-37.748301,177.804318,NA
Anguilla dieffenbachii,1988-11-22T00:00:00Z,-41.35481,174.076957,NA
Anguilla dieffenbachii,2001-01-01T00:00:00Z,-37.187501,175.147747,NA
Anguilla dieffenbachii,1992-11-24T00:00:00Z,-38.026557,175.655796,NA
Anguilla dieffenbachii,1981-03-17T00:00:00Z,-38.14661,177.174393,NA
Anguilla dieffenbachii,1983-12-21T00:00:00Z,-45.978177,168.128003,NA
Anguilla dieffenbachii,1987-01-17T00:00:00Z,-45.927947,167.094673,NA
Anguilla dieffenbachii,1980-03-11T00:00:00Z,-37.952529,176.336167,NA
Anguilla dieffenbachii,1992-04-14T00:00:00Z,-40.778589,172.696904,NA
Anguilla dieffenbachii,1981-03-23T00:00:00Z,-46.16687,168.523036,NA
Anguilla dieffenbachii,1979-09-18T00:00:00Z,-43.895701,172.199597,NA
Anguilla dieffenbachii,1965-03-05T00:00:00Z,-37.923788,175.53924,NA
Anguilla dieffenbachii,2012-01-31T00:00:00Z,-37.910809,175.323628,NA
Anguilla dieffenbachii,2011-09-19T00:00:00Z,-46.270461,169.237374,NA
Anguilla dieffenbachii,2011-02-19T00:00:00Z,-41.567126,172.003503,NA
Anguilla dieffenbachii,2009-09-01T00:00:00Z,-45.816464,170.118142,NA
Anguilla dieffenbachii,2009-03-24T00:00:00Z,-40.584293,175.43922800000001,NA
Anguilla dieffenbachii,2008-03-11T00:00:00Z,-37.053468,175.105967,NA
Anguilla dieffenbachii,2008-02-25T00:00:00Z,-41.328502,173.236859,NA
Anguilla dieffenbachii,2010-12-11T00:00:00Z,-38.828429,175.515929,NA
Anguilla dieffenbachii,2006-10-26T00:00:00Z,-40.684512,172.649319,NA
Anguilla dieffenbachii,2007-10-26T00:00:00Z,-41.211668,174.744026,NA
Anguilla dieffenbachii,2005-03-23T00:00:00Z,-37.397669,175.859288,NA
Anguilla dieffenbachii,2002-03-14T00:00:00Z,-41.557653,173.519218,NA
Anguilla dieffenbachii,2004-05-14T00:00:00Z,-41.14226,174.891626,NA
Anguilla dieffenbachii,2001-05-19T00:00:00Z,-41.6909,172.495586,NA
Anguilla dieffenbachii,2000-01-18T00:00:00Z,-37.045397,175.849664,NA
Anguilla dieffenbachii,1999-08-02T00:00:00Z,-37.462911,175.916214,NA
Anguilla dieffenbachii,2001-04-11T00:00:00Z,-36.607249,174.678408,NA
Anguilla dieffenbachii,2003-08-25T00:00:00Z,-37.811785,174.975039,NA
Anguilla dieffenbachii,1998-02-05T00:00:00Z,-37.659188,178.189891,NA
Anguilla dieffenbachii,2003-01-27T00:00:00Z,-46.16622,167.682471,NA
Anguilla dieffenbachii,1998-12-07T00:00:00Z,-45.712144,170.56763,NA
Anguilla dieffenbachii,2002-02-22T00:00:00Z,-41.341173,174.975367,NA
Anguilla dieffenbachii,2002-01-22T00:00:00Z,-40.994559,174.966228,NA
Anguilla dieffenbachii,2002-01-28T00:00:00Z,-42.453849,171.446224,NA
Anguilla dieffenbachii,1994-03-04T00:00:00Z,-41.197315,173.549777,NA
Anguilla dieffenbachii,1995-03-15T00:00:00Z,-37.998505,175.294759,NA
Anguilla dieffenbachii,1996-06-07T00:00:00Z,-43.835419,173.055799,NA
Anguilla dieffenbachii,1994-01-26T00:00:00Z,-45.586624,167.549919,NA
Anguilla dieffenbachii,1993-12-10T00:00:00Z,-42.558107,171.499637,NA
Anguilla dieffenbachii,1993-06-22T00:00:00Z,-37.569979,175.854932,NA
Anguilla dieffenbachii,1992-12-02T00:00:00Z,-44.228553,170.443758,NA
Anguilla dieffenbachii,1992-04-10T00:00:00Z,-38.288159,175.366094,NA
Anguilla dieffenbachii,1992-05-07T00:00:00Z,-35.645106,173.500375,NA
Anguilla dieffenbachii,1993-03-17T00:00:00Z,-44.720299,170.490735,NA
Anguilla dieffenbachii,1992-02-07T00:00:00Z,-45.727344,168.772074,NA
Anguilla dieffenbachii,1993-09-10T00:00:00Z,-40.432686,175.670135,NA
Anguilla dieffenbachii,1989-07-31T00:00:00Z,-39.074228,175.18156,NA
Anguilla dieffenbachii,1992-01-21T00:00:00Z,-42.879183,170.812338,NA
Anguilla dieffenbachii,2000-05-10T00:00:00Z,-40.404721,176.136973,NA
Anguilla dieffenbachii,1991-09-05T00:00:00Z,-42.525124,171.211943,NA
Anguilla dieffenbachii,2000-02-08T00:00:00Z,-40.692228,175.289889,NA
Anguilla dieffenbachii,1991-04-22T00:00:00Z,-36.901528,175.018915,NA
Anguilla dieffenbachii,1994-05-26T00:00:00Z,-39.339454,176.873199,NA
Anguilla dieffenbachii,1988-01-21T00:00:00Z,-39.375285,176.574339,NA
Anguilla dieffenbachii,1986-09-05T00:00:00Z,-42.32459,171.615664,NA
Anguilla dieffenbachii,1992-04-26T00:00:00Z,-38.030447,175.13969,NA
Anguilla dieffenbachii,1985-12-12T00:00:00Z,-37.024044,175.54186,NA
Anguilla dieffenbachii,2000-08-23T00:00:00Z,-36.752247,174.685303,NA
Anguilla dieffenbachii,1985-03-30T00:00:00Z,-43.756537,169.151566,NA
Anguilla dieffenbachii,1987-01-28T00:00:00Z,-35.619103,173.73299600000001,NA
Anguilla dieffenbachii,1984-11-05T00:00:00Z,-43.806016,169.096138,NA
Anguilla dieffenbachii,1988-12-16T00:00:00Z,-44.701907,169.500292,NA
Anguilla dieffenbachii,1984-01-10T00:00:00Z,-45.411312,169.311872,NA
Anguilla dieffenbachii,1985-07-17T00:00:00Z,-43.309962,170.066853,NA
Anguilla dieffenbachii,2000-01-11T00:00:00Z,-37.828425,178.277232,NA
Anguilla dieffenbachii,1987-03-17T00:00:00Z,-39.358366,174.435006,NA
Anguilla dieffenbachii,1980-01-07T00:00:00Z,-37.936524,177.790773,NA
Anguilla dieffenbachii,1983-08-12T00:00:00Z,-44.059685,171.423553,NA
Anguilla dieffenbachii,1979-04-01T00:00:00Z,-43.796884,172.377355,NA
Anguilla dieffenbachii,1988-11-23T00:00:00Z,-41.169972,174.001232,NA
Anguilla dieffenbachii,1997-02-14T00:00:00Z,-36.688629,175.544444,NA
Anguilla dieffenbachii,1979-04-24T00:00:00Z,-39.527974,176.064266,NA
Anguilla dieffenbachii,1987-04-15T00:00:00Z,-36.752075,174.578898,NA
Anguilla dieffenbachii,1975-10-19T00:00:00Z,-42.512465,171.38878,NA
Anguilla dieffenbachii,2001-02-01T00:00:00Z,-36.309613,174.746927,NA
Anguilla dieffenbachii,1981-10-23T00:00:00Z,-46.031134,170.062013,NA
Anguilla dieffenbachii,1981-02-17T00:00:00Z,-35.866733,174.411412,NA
Anguilla dieffenbachii,1992-11-19T00:00:00Z,-38.125962,175.607074,NA
Anguilla dieffenbachii,1994-02-26T00:00:00Z,-38.926826,175.384567,NA
Anguilla dieffenbachii,2000-04-04T00:00:00Z,-36.696445,174.736547,NA
Anguilla dieffenbachii,1977-12-07T00:00:00Z,-41.289951,173.346379,NA
Anguilla dieffenbachii,2007-06-06T00:00:00Z,-39.26986,174.27454,NA
Anguilla dieffenbachii,2008-01-31T00:00:00Z,-40.323743,175.996637,NA
Anguilla dieffenbachii,2010-03-04T00:00:00Z,-35.533545,173.437976,NA
Anguilla dieffenbachii,2005-02-15T00:00:00Z,-38.788773,175.348703,NA
Anguilla dieffenbachii,2006-10-26T00:00:00Z,-40.808662,172.730652,NA
Anguilla dieffenbachii,2004-02-18T00:00:00Z,-39.337647,176.873099,NA
Anguilla dieffenbachii,2003-02-03T00:00:00Z,-36.739893,175.510427,NA
Anguilla dieffenbachii,2005-01-19T00:00:00Z,-38.539879,174.667318,NA
Anguilla dieffenbachii,2005-03-30T00:00:00Z,-37.34851,175.877636,NA
Anguilla dieffenbachii,2001-08-18T00:00:00Z,-43.784926,172.83339,NA
Anguilla dieffenbachii,2001-02-27T00:00:00Z,-40.78106,172.618722,NA
Anguilla dieffenbachii,2001-01-24T00:00:00Z,-37.176447,175.83688,NA
Anguilla dieffenbachii,2000-05-22T00:00:00Z,-36.216551,175.062713,NA
Anguilla dieffenbachii,1999-07-15T00:00:00Z,-42.682361,171.135403,NA
Anguilla dieffenbachii,2000-04-14T00:00:00Z,-39.212452,174.283671,NA
Anguilla dieffenbachii,2004-11-02T00:00:00Z,-39.598968,176.712964,NA
Anguilla dieffenbachii,2000-03-13T00:00:00Z,-38.835738,175.511636,NA
Anguilla dieffenbachii,1999-08-31T00:00:00Z,-35.557546,173.960534,NA
Anguilla dieffenbachii,2003-12-23T00:00:00Z,-40.092547,176.248103,NA
Anguilla dieffenbachii,1999-01-17T00:00:00Z,-46.202564,166.804875,NA
Anguilla dieffenbachii,2002-03-19T00:00:00Z,-41.48493,174.028788,NA
Anguilla dieffenbachii,1998-02-12T00:00:00Z,-38.962777,177.863025,NA
Anguilla dieffenbachii,1998-01-14T00:00:00Z,-39.33783,173.904383,NA
Anguilla dieffenbachii,2003-06-13T00:00:00Z,-37.922806,176.655773,NA
Anguilla dieffenbachii,1997-07-26T00:00:00Z,-38.199826,177.124943,NA
Anguilla dieffenbachii,2001-02-03T00:00:00Z,-40.804159,172.533267,NA
Anguilla dieffenbachii,1999-04-22T00:00:00Z,-46.542836,168.651349,NA
Anguilla dieffenbachii,1997-12-14T00:00:00Z,-37.812685,175.301147,NA
Anguilla dieffenbachii,1998-03-03T00:00:00Z,-38.369494,176.917193,NA
Anguilla dieffenbachii,1996-12-11T00:00:00Z,-37.823861,178.039142,NA
Anguilla dieffenbachii,2006-02-08T00:00:00Z,-39.103487,176.689513,NA
Anguilla dieffenbachii,1997-04-03T00:00:00Z,-39.05614,174.072692,NA
Anguilla dieffenbachii,2002-02-08T00:00:00Z,-42.393814,171.402778,NA
Anguilla dieffenbachii,1996-03-27T00:00:00Z,-41.216922,173.590477,NA
Anguilla dieffenbachii,1991-11-27T00:00:00Z,-39.153913,173.921537,NA
Anguilla dieffenbachii,1991-02-13T00:00:00Z,-35.790382,173.606799,NA
Anguilla dieffenbachii,1992-01-22T00:00:00Z,-36.580432,175.505932,NA
Anguilla dieffenbachii,1989-11-16T00:00:00Z,-43.807402,-176.70946,NA
Anguilla dieffenbachii,2002-01-24T00:00:00Z,-37.122963,175.848262,NA
Anguilla dieffenbachii,1997-01-06T00:00:00Z,-36.877627,174.560487,NA
Anguilla dieffenbachii,1993-01-21T00:00:00Z,-42.89544,171.062809,NA
Anguilla dieffenbachii,1993-01-05T00:00:00Z,-42.159527,171.743958,NA
Anguilla dieffenbachii,2002-04-09T00:00:00Z,-37.884307,176.646967,NA
Anguilla dieffenbachii,1990-02-01T00:00:00Z,-45.525065,170.323094,NA
Anguilla dieffenbachii,1988-07-05T00:00:00Z,-36.753276,175.555707,NA
Anguilla dieffenbachii,2000-05-27T00:00:00Z,-39.870929,175.223561,NA
Anguilla dieffenbachii,1989-10-11T00:00:00Z,-40.627809,172.566398,NA
Anguilla dieffenbachii,2000-03-14T00:00:00Z,-39.985331,175.945415,NA
Anguilla dieffenbachii,2000-01-24T00:00:00Z,-40.470066,175.611453,NA
Anguilla dieffenbachii,2001-02-14T00:00:00Z,-46.285083,168.009395,NA
Anguilla dieffenbachii,1996-01-11T00:00:00Z,-46.475131,169.145442,NA
Anguilla dieffenbachii,1993-10-13T00:00:00Z,-39.765566,175.173402,NA
Anguilla dieffenbachii,2001-03-16T00:00:00Z,-37.202221,175.851442,NA
Anguilla dieffenbachii,2001-05-18T00:00:00Z,-38.161343,176.584732,NA
Anguilla dieffenbachii,2000-08-25T00:00:00Z,-42.503376,171.320869,NA
Anguilla dieffenbachii,2000-11-03T00:00:00Z,-36.366542,174.624649,NA
Anguilla dieffenbachii,1988-10-27T00:00:00Z,-39.498427,174.167045,NA
Anguilla dieffenbachii,1987-03-19T00:00:00Z,-37.640055,175.144701,NA
Anguilla dieffenbachii,1992-02-23T00:00:00Z,-40.974632,172.123389,NA
Anguilla dieffenbachii,1986-02-05T00:00:00Z,-42.362408,171.951115,NA
Anguilla dieffenbachii,1986-12-04T00:00:00Z,-35.646392,173.809507,NA
Anguilla dieffenbachii,1984-03-06T00:00:00Z,-40.599641,176.257172,NA
Anguilla dieffenbachii,1984-05-09T00:00:00Z,-43.569049,169.724785,NA
Anguilla dieffenbachii,1983-10-18T00:00:00Z,-43.310481,171.958248,NA
Anguilla dieffenbachii,1984-02-22T00:00:00Z,-37.309034,175.763172,NA
Anguilla dieffenbachii,1977-10-01T00:00:00Z,-37.551975,178.126637,NA
Anguilla dieffenbachii,1981-08-10T00:00:00Z,-37.387437,175.83628,NA
Anguilla dieffenbachii,1999-01-26T00:00:00Z,-38.977341,175.507561,NA
Anguilla dieffenbachii,1980-12-13T00:00:00Z,-39.948392,175.648751,NA
Anguilla dieffenbachii,1981-05-29T00:00:00Z,-39.420254,174.147095,NA
Anguilla dieffenbachii,1979-03-01T00:00:00Z,-39.282762,173.918701,NA
Anguilla dieffenbachii,2001-03-01T00:00:00Z,-36.494852,174.661175,NA
Anguilla dieffenbachii,1985-12-11T00:00:00Z,-37.148803,174.952885,NA
Anguilla dieffenbachii,1994-12-13T00:00:00Z,-42.416308,171.466598,NA
Anguilla dieffenbachii,1994-12-09T00:00:00Z,-42.437176,171.478247,NA
Anguilla dieffenbachii,1966-03-15T00:00:00Z,-43.417767,169.854067,NA
